population,raw_cosine,calibrated
whole corpus,0.24252105,0.0
whole corpus,0.42474377,0.0
whole corpus,0.45778942,0.0
whole corpus,0.2123237,0.0
whole corpus,0.53499347,0.0
whole corpus,0.37437332,0.0
whole corpus,0.06947972,0.0
whole corpus,0.31433034,0.0
whole corpus,0.3952534,0.0
whole corpus,0.298814,0.0
whole corpus,0.21059513,0.0
whole corpus,0.4261454,0.0
whole corpus,0.1729745,0.0
whole corpus,0.35979584,0.0
whole corpus,0.3031909,0.0
whole corpus,0.34461996,0.0
whole corpus,0.34492087,0.0
whole corpus,0.3263443,0.0
whole corpus,0.18684694,0.0
whole corpus,0.16173016,0.0
whole corpus,0.51969886,0.0
whole corpus,0.24250947,0.0
whole corpus,0.2675938,0.0
whole corpus,0.14631969,0.0
whole corpus,0.2948146,0.0
whole corpus,0.4433047,0.0
whole corpus,0.45667982,0.0
whole corpus,0.5244103,0.0
whole corpus,0.37653145,0.0
whole corpus,0.29472584,0.0
whole corpus,0.21756035,0.0
whole corpus,0.34157607,0.0
whole corpus,0.25858125,0.0
whole corpus,0.18910773,0.0
whole corpus,0.34330007,0.0
whole corpus,0.32351258,0.0
whole corpus,0.0832811,0.0
whole corpus,0.30238247,0.0
whole corpus,0.23278162,0.0
whole corpus,0.3666109,0.0
whole corpus,0.29310703,0.0
whole corpus,0.20875184,0.0
whole corpus,0.30145678,0.0
whole corpus,0.23704147,0.0
whole corpus,0.24691726,0.0
whole corpus,0.10479839,0.0
whole corpus,0.37789327,0.0
whole corpus,0.49746907,0.0
whole corpus,0.39262912,0.0
whole corpus,0.1582233,0.0
whole corpus,0.41365075,0.0
whole corpus,0.36058027,0.0
whole corpus,0.37753537,0.0
whole corpus,0.3704217,0.0
whole corpus,0.33791402,0.0
whole corpus,0.27119935,0.0
whole corpus,0.18751907,0.0
whole corpus,0.25190663,0.0
whole corpus,0.41039127,0.0
whole corpus,0.44617414,0.0
whole corpus,0.4337272,0.0
whole corpus,0.23631884,0.0
whole corpus,0.26090345,0.0
whole corpus,0.18133934,0.0
whole corpus,0.19456463,0.0
whole corpus,0.4313968,0.0
whole corpus,0.1964147,0.0
whole corpus,0.24359357,0.0
whole corpus,0.20216358,0.0
whole corpus,0.20269144,0.0
whole corpus,0.1423708,0.0
whole corpus,0.42572784,0.0
whole corpus,0.26412803,0.0
whole corpus,0.4509476,0.0
whole corpus,0.04883162,0.0
whole corpus,0.16038021,0.0
whole corpus,0.2520065,0.0
whole corpus,0.16527835,0.0
whole corpus,0.28599614,0.0
whole corpus,0.2694582,0.0
whole corpus,0.3373801,0.0
whole corpus,0.21417734,0.0
whole corpus,0.2780725,0.0
whole corpus,0.49649394,0.0
whole corpus,0.14578912,0.0
whole corpus,0.26797748,0.0
whole corpus,0.3608737,0.0
whole corpus,0.27080333,0.0
whole corpus,0.31590796,0.0
whole corpus,0.28376895,0.0
whole corpus,0.23522565,0.0
whole corpus,0.261882,0.0
whole corpus,0.24405533,0.0
whole corpus,0.45420295,0.0
whole corpus,0.32854062,0.0
whole corpus,0.26356384,0.0
whole corpus,0.18723898,0.0
whole corpus,0.45614752,0.0
whole corpus,0.16187036,0.0
whole corpus,0.3666243,0.0
whole corpus,0.35068804,0.0
whole corpus,0.3449565,0.0
whole corpus,0.1456725,0.0
whole corpus,0.2016028,0.0
whole corpus,0.30740732,0.0
whole corpus,0.36707523,0.0
whole corpus,0.285997,0.0
whole corpus,0.18621595,0.0
whole corpus,0.31714076,0.0
whole corpus,0.34452257,0.0
whole corpus,0.3740664,0.0
whole corpus,0.16346166,0.0
whole corpus,0.1964789,0.0
whole corpus,0.3386625,0.0
whole corpus,0.43523994,0.0
whole corpus,0.19764942,0.0
whole corpus,0.2144393,0.0
whole corpus,0.38603798,0.0
whole corpus,0.2650361,0.0
whole corpus,0.27620837,0.0
whole corpus,0.26745963,0.0
whole corpus,0.38075674,0.0
whole corpus,0.22021855,0.0
whole corpus,0.4202218,0.0
whole corpus,0.19062994,0.0
whole corpus,0.42383504,0.0
whole corpus,0.51496005,0.0
whole corpus,0.3973684,0.0
whole corpus,0.30139303,0.0
whole corpus,0.3019088,0.0
whole corpus,0.29117495,0.0
whole corpus,0.34298474,0.0
whole corpus,0.19448283,0.0
whole corpus,0.3453029,0.0
whole corpus,0.51065624,0.0
whole corpus,0.34052798,0.0
whole corpus,0.49068156,0.0
whole corpus,0.38518733,0.0
whole corpus,0.2574755,0.0
whole corpus,-0.01223214,0.0
whole corpus,0.2162162,0.0
whole corpus,0.24058834,0.0
whole corpus,0.27404162,0.0
whole corpus,0.267518,0.0
whole corpus,0.0925147,0.0
whole corpus,0.21909192,0.0
whole corpus,0.38202053,0.0
whole corpus,0.13994783,0.0
whole corpus,0.53503317,0.0
whole corpus,0.3399046,0.0
whole corpus,0.40996146,0.0
whole corpus,0.3875562,0.0
whole corpus,0.33939683,0.0
whole corpus,0.20174287,0.0
whole corpus,0.3438675,0.0
whole corpus,0.2948613,0.0
whole corpus,0.260438,0.0
whole corpus,0.3810032,0.0
whole corpus,0.38400936,0.0
whole corpus,0.27039558,0.0
whole corpus,0.3466691,0.0
whole corpus,0.2710814,0.0
whole corpus,0.21811749,0.0
whole corpus,0.36183685,0.0
whole corpus,0.19995946,0.0
whole corpus,0.3089258,0.0
whole corpus,0.34272602,0.0
whole corpus,0.2662911,0.0
whole corpus,0.23438501,0.0
whole corpus,0.18381695,0.0
whole corpus,0.41261876,0.0
whole corpus,0.26063943,0.0
whole corpus,0.1695889,0.0
whole corpus,0.3379119,0.0
whole corpus,0.4946273,0.0
whole corpus,0.33252865,0.0
whole corpus,0.23250765,0.0
whole corpus,0.30090138,0.0
whole corpus,0.43035626,0.0
whole corpus,0.38534293,0.0
whole corpus,0.34328216,0.0
whole corpus,0.29359993,0.0
whole corpus,0.23893178,0.0
whole corpus,0.34566998,0.0
whole corpus,0.30655032,0.0
whole corpus,0.33125758,0.0
whole corpus,0.17416947,0.0
whole corpus,0.36014146,0.0
whole corpus,0.18771647,0.0
whole corpus,0.35793176,0.0
whole corpus,0.097590655,0.0
whole corpus,0.27736977,0.0
whole corpus,0.2781459,0.0
whole corpus,0.28793818,0.0
whole corpus,0.21733144,0.0
whole corpus,0.24835181,0.0
whole corpus,0.38800693,0.0
whole corpus,0.16015144,0.0
whole corpus,0.2957609,0.0
whole corpus,0.31049782,0.0
whole corpus,0.40056965,0.0
whole corpus,0.23204201,0.0
whole corpus,0.2526196,0.0
whole corpus,0.16488239,0.0
whole corpus,0.39646298,0.0
whole corpus,0.28261793,0.0
whole corpus,0.0770001,0.0
whole corpus,0.30564463,0.0
whole corpus,0.35242626,0.0
whole corpus,0.33937475,0.0
whole corpus,0.3478666,0.0
whole corpus,0.34640062,0.0
whole corpus,0.28718168,0.0
whole corpus,0.35540324,0.0
whole corpus,0.33409116,0.0
whole corpus,0.20312819,0.0
whole corpus,0.31554586,0.0
whole corpus,0.15830332,0.0
whole corpus,0.30676687,0.0
whole corpus,0.30891013,0.0
whole corpus,0.3825187,0.0
whole corpus,0.3233003,0.0
whole corpus,0.2910031,0.0
whole corpus,0.109759495,0.0
whole corpus,0.24277103,0.0
whole corpus,0.3130519,0.0
whole corpus,0.4613865,0.0
whole corpus,0.23550358,0.0
whole corpus,0.23991385,0.0
whole corpus,0.3502879,0.0
whole corpus,0.5208662,0.0
whole corpus,0.4619605,0.0
whole corpus,0.32584292,0.0
whole corpus,0.10017401,0.0
whole corpus,0.33168906,0.0
whole corpus,0.3952534,0.0
whole corpus,0.2511125,0.0
whole corpus,0.15258324,0.0
whole corpus,0.41016805,0.0
whole corpus,0.28531784,0.0
whole corpus,0.2517584,0.0
whole corpus,0.109759495,0.0
whole corpus,0.24219692,0.0
whole corpus,0.3246299,0.0
whole corpus,0.26530266,0.0
whole corpus,0.31487468,0.0
whole corpus,0.35341388,0.0
whole corpus,0.25244728,0.0
whole corpus,0.33362982,0.0
whole corpus,0.3847085,0.0
whole corpus,0.26803508,0.0
whole corpus,0.38888967,0.0
whole corpus,0.29953188,0.0
whole corpus,0.33720735,0.0
whole corpus,0.32080516,0.0
whole corpus,0.2001763,0.0
whole corpus,0.44942245,0.0
whole corpus,0.25364345,0.0
whole corpus,0.20529962,0.0
whole corpus,0.20131792,0.0
whole corpus,0.3759296,0.0
whole corpus,0.19351602,0.0
whole corpus,0.30845714,0.0
whole corpus,0.3413422,0.0
whole corpus,0.25492072,0.0
whole corpus,0.2746947,0.0
whole corpus,0.42285898,0.0
whole corpus,0.25803554,0.0
whole corpus,0.2954675,0.0
whole corpus,0.40192872,0.0
whole corpus,0.16059045,0.0
whole corpus,0.29674828,0.0
whole corpus,0.55732113,0.0
whole corpus,0.27139562,0.0
whole corpus,0.32114565,0.0
whole corpus,0.2572244,0.0
whole corpus,0.35529616,0.0
whole corpus,0.24624294,0.0
whole corpus,0.2932991,0.0
whole corpus,0.26332355,0.0
whole corpus,0.25605428,0.0
whole corpus,0.4186743,0.0
whole corpus,0.33015138,0.0
whole corpus,0.43106058,0.0
whole corpus,0.28531784,0.0
whole corpus,0.21009846,0.0
whole corpus,0.28461036,0.0
whole corpus,0.23279822,0.0
whole corpus,0.29845065,0.0
whole corpus,0.32758763,0.0
whole corpus,0.28671023,0.0
whole corpus,0.24505238,0.0
whole corpus,0.32435313,0.0
whole corpus,0.2963336,0.0
whole corpus,0.32942614,0.0
whole corpus,0.24954878,0.0
whole corpus,0.16095549,0.0
whole corpus,0.34609002,0.0
whole corpus,0.3254448,0.0
whole corpus,0.24448457,0.0
whole corpus,0.26962334,0.0
whole corpus,0.24535975,0.0
whole corpus,0.33925527,0.0
whole corpus,0.40752357,0.0
whole corpus,0.27668414,0.0
whole corpus,0.34278518,0.0
whole corpus,0.3657167,0.0
whole corpus,0.31671447,0.0
whole corpus,0.06816306,0.0
whole corpus,0.13436364,0.0
whole corpus,0.14569952,0.0
whole corpus,0.49476233,0.0
whole corpus,0.20331642,0.0
whole corpus,0.52293766,0.0
whole corpus,0.4526322,0.0
whole corpus,0.27932882,0.0
whole corpus,0.31545746,0.0
whole corpus,0.33537075,0.0
whole corpus,0.30756244,0.0
whole corpus,0.5026928,0.0
whole corpus,0.05560945,0.0
whole corpus,0.3668399,0.0
whole corpus,0.14697464,0.0
whole corpus,0.24919045,0.0
whole corpus,0.11528115,0.0
whole corpus,0.120612115,0.0
whole corpus,0.40178353,0.0
whole corpus,0.2363026,0.0
whole corpus,0.3952534,0.0
whole corpus,0.3663636,0.0
whole corpus,0.4558454,0.0
whole corpus,0.29994655,0.0
whole corpus,0.23489875,0.0
whole corpus,0.30707738,0.0
whole corpus,0.3460303,0.0
whole corpus,0.3228972,0.0
whole corpus,0.12948006,0.0
whole corpus,0.33177334,0.0
whole corpus,0.3666109,0.0
whole corpus,0.5318514,0.0
whole corpus,0.24085659,0.0
whole corpus,0.19268526,0.0
whole corpus,0.57712996,0.16813373061269635
whole corpus,0.2982263,0.0
whole corpus,0.4395749,0.0
whole corpus,0.38471085,0.0
whole corpus,0.24764292,0.0
whole corpus,0.32745087,0.0
whole corpus,0.3269998,0.0
whole corpus,0.31412336,0.0
whole corpus,0.20010647,0.0
whole corpus,0.19875334,0.0
whole corpus,0.35496646,0.0
whole corpus,0.40243065,0.0
whole corpus,0.42350006,0.0
whole corpus,0.17487124,0.0
whole corpus,0.33703902,0.0
whole corpus,0.25534832,0.0
whole corpus,0.4393404,0.0
whole corpus,0.21135718,0.0
whole corpus,0.35648954,0.0
whole corpus,0.5152555,0.0
whole corpus,0.3418452,0.0
whole corpus,0.384813,0.0
whole corpus,0.29513276,0.0
whole corpus,0.20672765,0.0
whole corpus,0.31989616,0.0
whole corpus,0.234929,0.0
whole corpus,0.14935622,0.0
whole corpus,0.3058728,0.0
whole corpus,0.3159491,0.0
whole corpus,0.38739967,0.0
whole corpus,0.2861627,0.0
whole corpus,0.26762557,0.0
whole corpus,0.30233338,0.0
whole corpus,0.14200526,0.0
whole corpus,0.230965,0.0
whole corpus,0.51328564,0.0
whole corpus,0.33587736,0.0
whole corpus,0.16863033,0.0
whole corpus,0.31229973,0.0
whole corpus,0.24450673,0.0
whole corpus,0.09378986,0.0
whole corpus,0.3783583,0.0
whole corpus,0.28415138,0.0
whole corpus,0.3051368,0.0
whole corpus,0.3234069,0.0
whole corpus,0.31592065,0.0
whole corpus,0.21856421,0.0
whole corpus,0.27507138,0.0
whole corpus,0.27630728,0.0
whole corpus,0.32018352,0.0
whole corpus,0.21425307,0.0
whole corpus,0.23793152,0.0
whole corpus,0.39117664,0.0
whole corpus,0.2890048,0.0
whole corpus,0.20980051,0.0
whole corpus,0.21146661,0.0
whole corpus,0.21827936,0.0
whole corpus,0.29724663,0.0
whole corpus,0.2443562,0.0
whole corpus,0.2295146,0.0
whole corpus,0.29822218,0.0
whole corpus,0.27651855,0.0
whole corpus,0.27013472,0.0
whole corpus,0.16150403,0.0
whole corpus,0.32794192,0.0
whole corpus,0.1275269,0.0
whole corpus,0.4154073,0.0
whole corpus,0.28003782,0.0
whole corpus,0.4024356,0.0
whole corpus,0.23326342,0.0
whole corpus,0.26902145,0.0
whole corpus,0.2575009,0.0
whole corpus,0.21390185,0.0
whole corpus,0.1712671,0.0
whole corpus,0.24959141,0.0
whole corpus,0.40160167,0.0
whole corpus,0.2821849,0.0
whole corpus,0.37455106,0.0
whole corpus,0.28223848,0.0
whole corpus,0.39835197,0.0
whole corpus,0.30408326,0.0
whole corpus,0.3488882,0.0
whole corpus,0.27402157,0.0
whole corpus,0.34899646,0.0
whole corpus,0.32087478,0.0
whole corpus,0.21407607,0.0
whole corpus,0.31357569,0.0
whole corpus,0.3281891,0.0
whole corpus,0.34517062,0.0
whole corpus,0.21221828,0.0
whole corpus,0.35623896,0.0
whole corpus,0.13416696,0.0
whole corpus,0.17029631,0.0
whole corpus,0.30554676,0.0
whole corpus,0.29172227,0.0
whole corpus,0.388663,0.0
whole corpus,0.29051965,0.0
whole corpus,0.35329264,0.0
whole corpus,0.10479839,0.0
whole corpus,0.37209582,0.0
whole corpus,0.19517526,0.0
whole corpus,0.31905213,0.0
whole corpus,0.33498216,0.0
whole corpus,0.14798065,0.0
whole corpus,0.39177507,0.0
whole corpus,0.27962235,0.0
whole corpus,0.119916946,0.0
whole corpus,0.3339975,0.0
whole corpus,0.3128987,0.0
whole corpus,0.35463458,0.0
whole corpus,0.28613764,0.0
whole corpus,0.51501274,0.0
whole corpus,0.28391933,0.0
whole corpus,0.34763962,0.0
whole corpus,0.29334846,0.0
whole corpus,0.24118295,0.0
whole corpus,0.4184398,0.0
whole corpus,0.30677292,0.0
whole corpus,0.19407812,0.0
whole corpus,0.3295956,0.0
whole corpus,0.34480697,0.0
whole corpus,0.25519103,0.0
whole corpus,0.47450143,0.0
whole corpus,0.2015137,0.0
whole corpus,0.42262387,0.0
whole corpus,0.29837093,0.0
whole corpus,0.16155586,0.0
whole corpus,0.26461056,0.0
whole corpus,0.20618522,0.0
whole corpus,0.3190149,0.0
whole corpus,0.32937327,0.0
whole corpus,0.175266,0.0
whole corpus,0.11045652,0.0
whole corpus,0.29911017,0.0
whole corpus,0.2404818,0.0
whole corpus,0.24628584,0.0
whole corpus,0.35004288,0.0
whole corpus,0.34393582,0.0
whole corpus,0.23223828,0.0
whole corpus,0.39978075,0.0
whole corpus,0.22743614,0.0
whole corpus,0.36640218,0.0
whole corpus,0.14567052,0.0
whole corpus,0.24891058,0.0
whole corpus,0.30169013,0.0
whole corpus,0.2364769,0.0
whole corpus,0.2835192,0.0
whole corpus,0.2614285,0.0
whole corpus,0.26622307,0.0
whole corpus,0.28882712,0.0
whole corpus,0.4631977,0.0
whole corpus,0.387777,0.0
whole corpus,0.2509234,0.0
whole corpus,0.30602634,0.0
whole corpus,0.28606844,0.0
whole corpus,0.2669926,0.0
whole corpus,0.24353625,0.0
whole corpus,0.37110388,0.0
whole corpus,0.2519675,0.0
whole corpus,0.1623289,0.0
whole corpus,0.41676164,0.0
whole corpus,0.32143348,0.0
whole corpus,0.31337798,0.0
whole corpus,0.3542777,0.0
whole corpus,0.20828411,0.0
whole corpus,0.1790291,0.0
whole corpus,0.198497,0.0
whole corpus,0.36562806,0.0
whole corpus,0.28629518,0.0
whole corpus,0.23746994,0.0
whole corpus,0.26272,0.0
whole corpus,0.38971394,0.0
whole corpus,0.18814725,0.0
whole corpus,0.57966244,0.200492456116982
whole corpus,0.32892835,0.0
whole corpus,0.091156825,0.0
whole corpus,0.5474541,0.0
whole corpus,0.1898025,0.0
whole corpus,0.3470863,0.0
whole corpus,0.4944631,0.0
whole corpus,0.24388988,0.0
whole corpus,0.4612069,0.0
whole corpus,0.20353842,0.0
whole corpus,0.2905259,0.0
whole corpus,0.2644182,0.0
whole corpus,0.47957984,0.0
whole corpus,0.25869644,0.0
whole corpus,0.37796617,0.0
whole corpus,0.2160084,0.0
whole corpus,0.37401012,0.0
whole corpus,0.26130965,0.0
whole corpus,0.2401194,0.0
whole corpus,0.42989793,0.0
whole corpus,0.24078736,0.0
whole corpus,0.21337138,0.0
whole corpus,0.24869809,0.0
whole corpus,0.13668999,0.0
whole corpus,0.29678094,0.0
whole corpus,0.25696754,0.0
whole corpus,0.3981913,0.0
whole corpus,0.38095987,0.0
whole corpus,0.22601974,0.0
whole corpus,0.21034005,0.0
whole corpus,0.32088298,0.0
whole corpus,0.33988395,0.0
whole corpus,0.35692245,0.0
whole corpus,0.33075583,0.0
whole corpus,0.1543304,0.0
whole corpus,0.30390325,0.0
whole corpus,0.24870381,0.0
whole corpus,0.27428564,0.0
whole corpus,0.25215352,0.0
whole corpus,0.33745214,0.0
whole corpus,0.42534024,0.0
whole corpus,0.2880958,0.0
whole corpus,0.13281322,0.0
whole corpus,0.22427166,0.0
whole corpus,0.39003918,0.0
whole corpus,0.29952574,0.0
whole corpus,0.29101205,0.0
whole corpus,0.20194553,0.0
whole corpus,0.58731836,0.29831575910601343
whole corpus,0.24793032,0.0
whole corpus,0.22248398,0.0
whole corpus,0.29117823,0.0
whole corpus,0.24161682,0.0
whole corpus,0.1844986,0.0
whole corpus,0.4246471,0.0
whole corpus,0.11948697,0.0
whole corpus,0.2320509,0.0
whole corpus,0.20270634,0.0
whole corpus,0.3532905,0.0
whole corpus,0.04626748,0.0
whole corpus,0.33124083,0.0
whole corpus,0.28040373,0.0
whole corpus,0.29801545,0.0
whole corpus,0.34452778,0.0
whole corpus,0.1429588,0.0
whole corpus,0.23123969,0.0
whole corpus,0.45715412,0.0
whole corpus,0.2795418,0.0
whole corpus,0.27024764,0.0
whole corpus,0.2793492,0.0
whole corpus,0.23945569,0.0
whole corpus,0.33996314,0.0
whole corpus,0.29223192,0.0
whole corpus,0.19239724,0.0
whole corpus,0.29314277,0.0
whole corpus,0.21996295,0.0
whole corpus,0.10591909,0.0
whole corpus,0.31485656,0.0
whole corpus,0.442249,0.0
whole corpus,0.34757984,0.0
whole corpus,0.17163122,0.0
whole corpus,0.27673274,0.0
whole corpus,0.20661819,0.0
whole corpus,0.3006493,0.0
whole corpus,0.35841554,0.0
whole corpus,0.36182946,0.0
whole corpus,0.30004227,0.0
whole corpus,0.30336183,0.0
whole corpus,0.39727348,0.0
whole corpus,0.16825226,0.0
whole corpus,0.18093336,0.0
whole corpus,0.34635985,0.0
whole corpus,0.3618785,0.0
whole corpus,0.2845782,0.0
whole corpus,0.24209744,0.0
whole corpus,0.32302773,0.0
whole corpus,0.21409737,0.0
whole corpus,0.48109984,0.0
whole corpus,0.19808462,0.0
whole corpus,0.22430024,0.0
whole corpus,0.30260366,0.0
whole corpus,0.3777035,0.0
whole corpus,0.39082474,0.0
whole corpus,0.24715695,0.0
whole corpus,0.39150143,0.0
whole corpus,0.41094565,0.0
whole corpus,0.35292196,0.0
whole corpus,0.18730403,0.0
whole corpus,0.2529441,0.0
whole corpus,0.3538411,0.0
whole corpus,0.32139465,0.0
whole corpus,0.2520888,0.0
whole corpus,0.20227629,0.0
whole corpus,0.30639628,0.0
whole corpus,0.31929502,0.0
whole corpus,0.30053008,0.0
whole corpus,0.40369207,0.0
whole corpus,0.24444681,0.0
whole corpus,0.16502608,0.0
whole corpus,0.32315606,0.0
whole corpus,0.15338142,0.0
whole corpus,0.31766725,0.0
whole corpus,0.31790107,0.0
whole corpus,0.4429456,0.0
whole corpus,0.639766,0.9684638371364819
whole corpus,0.27265826,0.0
whole corpus,0.45521367,0.0
whole corpus,0.19290182,0.0
whole corpus,0.23962861,0.0
whole corpus,0.368223,0.0
whole corpus,0.52306855,0.0
whole corpus,0.29966635,0.0
whole corpus,0.3061845,0.0
whole corpus,0.24182779,0.0
whole corpus,0.2457008,0.0
whole corpus,0.2900064,0.0
whole corpus,0.33088714,0.0
whole corpus,0.38406554,0.0
whole corpus,0.3666109,0.0
whole corpus,0.3293814,0.0
whole corpus,0.28693587,0.0
whole corpus,0.2984991,0.0
whole corpus,0.36216754,0.0
whole corpus,0.16815445,0.0
whole corpus,0.15396251,0.0
whole corpus,0.15821277,0.0
whole corpus,0.43919086,0.0
whole corpus,0.38739967,0.0
whole corpus,0.2857939,0.0
whole corpus,0.32130677,0.0
whole corpus,0.2291854,0.0
whole corpus,0.51270956,0.0
whole corpus,0.27371183,0.0
whole corpus,0.31544858,0.0
whole corpus,0.19701685,0.0
whole corpus,0.2635232,0.0
whole corpus,0.48963475,0.0
whole corpus,0.17413041,0.0
whole corpus,0.28975713,0.0
whole corpus,0.2602127,0.0
whole corpus,0.3493895,0.0
whole corpus,0.34164688,0.0
whole corpus,0.34762782,0.0
whole corpus,0.32916462,0.0
whole corpus,0.12888499,0.0
whole corpus,0.28384316,0.0
whole corpus,0.17116326,0.0
whole corpus,0.30895138,0.0
whole corpus,0.291507,0.0
whole corpus,0.38725835,0.0
whole corpus,0.33859852,0.0
whole corpus,0.22101349,0.0
whole corpus,0.23018605,0.0
whole corpus,0.25652918,0.0
whole corpus,0.40018028,0.0
whole corpus,0.28596568,0.0
whole corpus,0.31207407,0.0
whole corpus,0.2958771,0.0
whole corpus,0.26652956,0.0
whole corpus,0.111821145,0.0
whole corpus,0.37158188,0.0
whole corpus,0.35673815,0.0
whole corpus,0.22546276,0.0
whole corpus,0.29528177,0.0
whole corpus,0.4894197,0.0
whole corpus,0.40321964,0.0
whole corpus,0.29102868,0.0
whole corpus,0.2788607,0.0
whole corpus,0.17223676,0.0
whole corpus,0.23225522,0.0
whole corpus,0.23759143,0.0
whole corpus,0.41565976,0.0
whole corpus,0.2854997,0.0
whole corpus,0.27230132,0.0
whole corpus,0.109759495,0.0
whole corpus,0.38037547,0.0
whole corpus,0.34074998,0.0
whole corpus,0.29073626,0.0
whole corpus,0.3509904,0.0
whole corpus,0.36604667,0.0
whole corpus,0.31695002,0.0
whole corpus,0.40758312,0.0
whole corpus,0.28467894,0.0
whole corpus,0.16380964,0.0
whole corpus,0.40369207,0.0
whole corpus,0.37265328,0.0
whole corpus,0.3550009,0.0
whole corpus,0.15961824,0.0
whole corpus,0.20250846,0.0
whole corpus,0.33518648,0.0
whole corpus,0.24386895,0.0
whole corpus,0.29314277,0.0
whole corpus,0.22481595,0.0
whole corpus,0.31686366,0.0
whole corpus,0.23079538,0.0
whole corpus,0.25851917,0.0
whole corpus,0.14765583,0.0
whole corpus,0.28499082,0.0
whole corpus,0.27711433,0.0
whole corpus,0.24855249,0.0
whole corpus,0.15517735,0.0
whole corpus,0.12124731,0.0
whole corpus,0.40700373,0.0
whole corpus,0.4900539,0.0
whole corpus,0.38505638,0.0
whole corpus,0.28417045,0.0
whole corpus,0.40318143,0.0
whole corpus,0.21702036,0.0
whole corpus,0.27540883,0.0
whole corpus,0.3556832,0.0
whole corpus,0.38359642,0.0
whole corpus,0.3138469,0.0
whole corpus,0.33185977,0.0
whole corpus,0.263009,0.0
whole corpus,0.35933667,0.0
whole corpus,0.29680938,0.0
whole corpus,0.100520566,0.0
whole corpus,0.4064426,0.0
whole corpus,0.2062535,0.0
whole corpus,0.34790778,0.0
whole corpus,0.29953295,0.0
whole corpus,0.36152217,0.0
whole corpus,0.360462,0.0
whole corpus,0.21246614,0.0
whole corpus,0.22399944,0.0
whole corpus,0.37099302,0.0
whole corpus,0.16059045,0.0
whole corpus,0.35030752,0.0
whole corpus,0.4193781,0.0
whole corpus,0.18852869,0.0
whole corpus,0.42521116,0.0
whole corpus,0.26014656,0.0
whole corpus,0.3398384,0.0
whole corpus,0.1919321,0.0
whole corpus,0.4275248,0.0
whole corpus,0.3639649,0.0
whole corpus,0.12832516,0.0
whole corpus,0.30774593,0.0
whole corpus,0.26904365,0.0
whole corpus,0.3654765,0.0
whole corpus,0.35501906,0.0
whole corpus,0.48485798,0.0
whole corpus,0.2676205,0.0
whole corpus,0.58748657,0.3004649853198407
whole corpus,0.4227351,0.0
whole corpus,0.12011744,0.0
whole corpus,0.26357487,0.0
whole corpus,0.12347926,0.0
whole corpus,0.35011545,0.0
whole corpus,0.40730914,0.0
whole corpus,0.22071344,0.0
whole corpus,0.18725136,0.0
whole corpus,0.3240979,0.0
whole corpus,0.16974753,0.0
whole corpus,0.23213696,0.0
whole corpus,0.25223327,0.0
whole corpus,0.23722674,0.0
whole corpus,0.33218175,0.0
whole corpus,0.36295396,0.0
whole corpus,0.35902756,0.0
whole corpus,0.34018844,0.0
whole corpus,0.32839477,0.0
whole corpus,0.57851857,0.18587665162741446
whole corpus,0.27156895,0.0
whole corpus,0.4482469,0.0
whole corpus,0.43902493,0.0
whole corpus,0.28810823,0.0
whole corpus,0.20229822,0.0
whole corpus,0.38867497,0.0
whole corpus,0.24845701,0.0
whole corpus,0.3768859,0.0
whole corpus,0.29218197,0.0
whole corpus,0.39405793,0.0
whole corpus,0.16738367,0.0
whole corpus,0.14077541,0.0
whole corpus,0.31224364,0.0
whole corpus,0.34979266,0.0
whole corpus,0.21947473,0.0
whole corpus,0.26685357,0.0
whole corpus,0.22451022,0.0
whole corpus,0.2392579,0.0
whole corpus,0.20234442,0.0
whole corpus,0.15253326,0.0
whole corpus,0.32264724,0.0
whole corpus,0.31175876,0.0
whole corpus,0.09962176,0.0
whole corpus,0.32023838,0.0
whole corpus,0.20276009,0.0
whole corpus,0.4155976,0.0
whole corpus,0.3146822,0.0
whole corpus,0.60586625,0.5353109794005582
whole corpus,0.26166114,0.0
whole corpus,0.2626779,0.0
whole corpus,0.27505785,0.0
whole corpus,0.23530439,0.0
whole corpus,0.53874624,0.0
whole corpus,0.19356552,0.0
whole corpus,0.297534,0.0
whole corpus,0.2627512,0.0
whole corpus,0.22808135,0.0
whole corpus,0.40409553,0.0
whole corpus,0.34041333,0.0
whole corpus,0.2367651,0.0
whole corpus,0.27550587,0.0
whole corpus,0.34016836,0.0
whole corpus,0.33606306,0.0
whole corpus,0.38619262,0.0
whole corpus,0.43602863,0.0
whole corpus,0.17628735,0.0
whole corpus,0.5420816,0.0
whole corpus,0.48627746,0.0
whole corpus,0.17990181,0.0
whole corpus,0.30434948,0.0
whole corpus,0.31599158,0.0
whole corpus,0.1579051,0.0
whole corpus,0.33007565,0.0
whole corpus,0.19710502,0.0
whole corpus,0.16658783,0.0
whole corpus,0.3061363,0.0
whole corpus,0.28728443,0.0
whole corpus,0.4607309,0.0
whole corpus,0.28893244,0.0
whole corpus,0.18756118,0.0
whole corpus,0.19297054,0.0
whole corpus,0.26298374,0.0
whole corpus,0.339979,0.0
whole corpus,0.31798846,0.0
whole corpus,0.08442925,0.0
whole corpus,0.30798852,0.0
whole corpus,0.27771458,0.0
whole corpus,0.32478666,0.0
whole corpus,0.31323153,0.0
whole corpus,0.2591071,0.0
whole corpus,0.33176953,0.0
whole corpus,0.2022597,0.0
whole corpus,0.3301023,0.0
whole corpus,0.33020762,0.0
whole corpus,0.4770966,0.0
